"REF_DATE","GEO","DGUID","Livestock","Survey date","Farm type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","195.7","","","","1"
"2010","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","189.2","","","","1"
"2011","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","186.0","","","","1"
"2012","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","185.8","","","","1"
"2013","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","186.9","","","","1"
"2014","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","183.5","","","","1"
"2015","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","183.4","","","","1"
"2016","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","184.3","","","","1"
"2017","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","192.2","","","","1"
"2018","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","188.9","","","","1"
"2019","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","185.4","","","","1"
"2020","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","183.1","","","","1"
"2021","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","183.2","","","","1"
"2022","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","179.6","","","","1"
"2023","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On cow calf operations","Head","148","thousands","3","v41121718","1.2.1.4","174.5","","","","1"
"2000","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","26.6","","","","1"
"2001","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","25.6","","","","1"
"2002","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","28.5","","","","1"
"2003","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","32.9","","","","1"
"2004","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","48.5","","","","1"
"2005","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","47.8","","","","1"
"2006","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","39.5","","","","1"
"2007","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","40.8","","","","1"
"2008","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","42.7","","","","1"
"2009","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","38.7","","","","1"
"2010","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","34.1","","","","1"
"2011","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","31.0","","","","1"
"2012","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","32.5","","","","1"
"2013","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","32.2","","","","1"
"2014","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","31.7","","","","1"
"2015","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","30.8","","","","1"
"2016","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","30.9","","","","1"
"2017","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","28.6","","","","1"
"2018","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","31.5","","","","1"
"2019","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","31.2","","","","1"
"2020","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","34.4","","","","1"
"2021","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","33.5","","","","1"
"2022","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","34.9","","","","1"
"2023","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeder and stocker operations","Head","148","thousands","3","v41121739","1.2.1.5","32.4","","","","1"
"2000","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2001","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2002","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2003","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2004","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2005","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2006","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2007","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2008","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2009","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2010","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2011","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2012","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2013","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2014","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2015","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2016","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2017","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2018","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2019","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2020","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2021","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2022","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"2023","Canada","2016A000011124","Bulls, 1 year and over","At July 1","On feeding operations","Head","148","thousands","3","v41121760","1.2.1.6","0.0","","","","1"
"1940","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3525.9","","","","1"
"1941","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3557.7","","","","1"
"1942","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3587.0","","","","1"
"1943","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3616.7","","","","1"
"1944","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3684.1","","","","1"
"1945","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3537.6","","","","1"
"1946","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3418.1","","","","1"
"1947","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3333.5","","","","1"
"1948","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3210.9","","","","1"
"1949","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3145.8","","","","1"
"1950","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","2975.7","","","","1"
"1951","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","2937.0","","","","1"
"1952","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","2988.5","","","","1"
"1953","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3073.5","","","","1"
"1954","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3092.5","","","","1"
"1955","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3084.0","","","","1"
"1956","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3074.0","","","","1"
"1957","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","3024.5","","","","1"
"1958","Canada","2016A000011124","Dairy cows","At January 1","On all cattle operations","Head","148","thousands","3","v61494","1.3.2.1","2952.7","","","","1"
